roastery_id,owner_id,name,description,address,latitude,longitude,phone_number,category,thumbnail_url,open_time,close_time
1,,더페이머스램,,서울특별시 마포구 월드컵북로 19,37.5563832295863,126.919699146416,,,,,
1,,안티크코코,,서울특별시 마포구 독막로 66,37.5476446204426,126.920587750508,,,,,
1,,데미타스커피,,서울특별시 성동구 마조로 25,37.560081386575,127.040790728701,,,,,
1,,쉐어티,,서울특별시 마포구 홍익로 10,37.5539452554052,126.923505202296,,,,,
1,,제이브라운,,서울특별시 강남구 도산대로11길 31-4,37.5194761274228,127.022018864249,,,,,
1,,더롤링스,,서울특별시 성동구 서울숲2길 32-14,37.5457960823898,127.042004856533,,,,,
1,,까사밍고,,서울특별시 마포구 독막로9길 27,37.5495530284187,126.920015653584,,,,,
1,,CAFEMAY,,서울특별시 강남구 테헤란로 311,37.503838517643,127.044963515959,,,,,
1,,이리카페,,서울특별시 마포구 와우산로3길 27,37.5458564830719,126.921608302128,,,,,
1,,디아만떼,,서울특별시 마포구 마포대로 33,37.5400111626068,126.945435489541,,,,,
1,,레이브릭스,,서울특별시 강남구 논현로153길 46,37.5205404441472,127.024451796092,,,,,
1,,이아모,,서울특별시 마포구 양화로6길 57-20,37.5493329931561,126.918180220999,,,,,
1,,매터앤매터,,서울특별시 강남구 영동대로131길 16,37.5205284399115,127.054929445994,,,,,
1,,보틀그린,,서울특별시 강남구 도산대로16길 13-7,37.5175059709136,127.025333334874,,,,,
1,,르낫농,,서울특별시 마포구 연남로1길 39,37.5598893570283,126.92110933141,,,,,
1,,CNN카페,,서울특별시 강남구 강남대로 408,37.499213456803,127.027534752257,,,,,
1,,비라운지,,서울특별시 강남구 언주로 866,37.5276397712163,127.033967353724,,,,,
1,,모디스트커피,,서울특별시 강남구 테헤란로87길 37,37.5102179294314,127.0577437122,,,,,
1,,카페마마스,,서울특별시 강남구 압구정로 343,37.5284518276308,127.040090036835,,,,,
1,,COVENTGARDEN,,서울특별시 강남구 역삼로14길 15,37.4935941362178,127.035748129155,,,,,
1,,카페7그램,,서울특별시 강남구 도곡로 111,37.4901488355278,127.032653815667,,,,,
1,,곰미커피,,서울특별시 마포구 서강로20길 14,37.5537690998253,126.93632325042,,,,,
1,,카페인버스,,서울특별시 마포구 홍익로 13,37.553618221091,126.923167738716,,,,,
1,,메이투에이프릴,,서울특별시 강남구 강남대로152길 55,37.5186819368008,127.023645995066,,,,,
1,,카페비스타,,서울특별시 강남구 영동대로 737,37.5237784786129,127.054289063174,,,,,
1,,카페치타,,서울특별시 강남구 가로수길 22,37.5194348624536,127.023316656582,,,,,
1,,KALDI커피,,서울특별시 마포구 와우산로29길 54,37.5559696675386,126.927280936571,,,,,
1,,카페포즈,,서울특별시 강남구 테헤란로33길 24,37.5033480296202,127.039089601515,,,,,
1,,모노코코,,서울특별시 성동구 독서당로 198,37.5428093549338,127.013121278967,,,,,
1,,룸블리,,서울특별시 마포구 홍익로3길 44,37.5526189957523,126.921437622702,,,,,
1,,선릉마실길,,서울특별시 강남구 선릉로 530,37.5070011319519,127.047549359014,,,,,
1,,진니아,,서울특별시 마포구 와우산로23길 43,37.5548071563741,126.923456672652,,,,,
1,,아이엠씨,,서울특별시 강남구 압구정로 461,37.5252909553814,127.047228081839,,,,,
1,,커피레이,,서울특별시 강남구 도곡로 433,37.4981060389639,127.057655750946,,,,,
1,,빅터스커피,,서울특별시 강남구 논현로149길 50,37.517357788209,127.024526650144,,,,,
1,,DK1744,,서울특별시 마포구 신촌로4길 4,37.5576934694481,126.928541134857,,,,,
1,,NEINDANKE,,서울특별시 마포구 월드컵북로2길 97,37.5588475124718,126.925024014264,,,,,
1,,서브아트,,서울특별시 마포구 양화로18안길 26-5,37.5568803644404,126.92619940166,,,,,
1,,아리스타,,서울특별시 강남구 역삼로20길 12,37.4944421926914,127.037647347868,,,,,
1,,그리다꿈,,서울특별시 마포구 와우산로 106,37.55310549837,126.925230253841,,,,,
1,,카페앙,,서울특별시 강남구 가로수길 57-6,37.5218990607201,127.022286211729,,,,,
1,,농부로부터,,서울특별시 마포구 와우산로 112,37.5531300704313,126.925871533742,,,,,
1,,누보,,서울특별시 마포구 와우산로35길 71,37.55646427857,126.926825295155,,,,,
1,,닥터빈스,,서울특별시 마포구 신촌로 14,37.557973627085,126.927856499036,,,,,
1,,달의계단,,서울특별시 마포구 와우산로27길 74,37.5556378077364,126.924818166229,,,,,
1,,더나더나,,서울특별시 마포구 고산길 31,37.5539700012609,126.938838053706,,,,,
1,,어린왕자,,서울특별시 강남구 역삼로 310,37.4992862358494,127.048354016432,,,,,
1,,두남자의더치이야기,,서울특별시 마포구 연희로 3,37.559156398533,126.926227236826,,,,,
1,,디자이너스라운지,,서울특별시 마포구 와우산로30길 18,37.5539422293506,126.929600262806,,,,,
1,,차오름,,서울특별시 마포구 삼개로 24,37.5381770589168,126.947119095563,,,,,
1,,마이머그,,서울특별시 마포구 어울마당로 136-13,37.5557705907911,126.925709980062,,,,,
1,,모노,,서울특별시 마포구 와우산로29다길 25,37.5544877366708,126.927331111017,,,,,
1,,베니르,,서울특별시 마포구 와우산로27길 32,37.5545578565735,126.926828575438,,,,,
1,,보스턴커피,,서울특별시 마포구 광성로 36,37.5497209847612,126.936950120452,,,,,
1,,강남고양이카페,,서울특별시 강남구 논현로 613,37.5085138209297,127.032967150994,,,,,
1,,아나카페,,서울특별시 마포구 와우산로 148-1,37.5542570202622,126.929757950048,,,,,
1,,아리스타,,서울특별시 마포구 마포대로 173,37.5498835271659,126.954447703438,,,,,
1,,애쉬앤블룸,,서울특별시 마포구 와우산로29길 48-11,37.556066772744,126.927565955906,,,,,
1,,어반블랙,,서울특별시 마포구 와우산로29다길 22,37.5546512907009,126.927248457153,,,,,
1,,에디오피아드랍스,,서울특별시 마포구 와우산로 107-1,37.5534566320104,126.925372018357,,,,,
1,,온에어,,서울특별시 마포구 어울마당로 49,37.5495659409205,126.920662991479,,,,,
1,,요블러썸,,서울특별시 마포구 와우산로29마길 20,37.5553738420712,126.926308206918,,,,,
1,,우리동네나무그늘,,서울특별시 마포구 백범로17길 66,37.5494372192182,126.945555056087,,,,,
1,,위너플하우스,,서울특별시 마포구 홍익로6길 83,37.5573855297666,126.925542587592,,,,,
1,,유알피클래식,,서울특별시 마포구 연희로 7,37.5594455249483,126.926388966898,,,,,
1,,동감상련,,서울특별시 마포구 와우산로 128-1,37.5533441154485,126.927816040241,,,,,
1,,제너럴닥터,,서울특별시 마포구 성미산로 183,37.563489622094,126.926005703936,,,,,
1,,제이별케이,,서울특별시 마포구 와우산로29길 65,37.55607610473,126.926554280543,,,,,
1,,카르페디엠,,서울특별시 마포구 와우산로29길 24,37.5551951224157,126.928672524808,,,,,
1,,카페101,,서울특별시 마포구 와우산로30길 36,37.5532512381378,126.929857656654,,,,,
1,,카페더브릿지,,서울특별시 마포구 와우산로27길 68,37.5554553964384,126.925100120451,,,,,
1,,카페더블컵,,서울특별시 마포구 백범로 8,37.5539873991305,126.936699517905,,,,,
1,,카페더퍼즐,,서울특별시 마포구 대흥로 188-1,37.5558561741861,126.946132802727,,,,,
1,,카페언플러그드,,서울특별시 마포구 와우산로33길 26,37.5554749215304,126.929273270372,,,,,
1,,커피니,,서울특별시 마포구 서강로 137,37.5545981568587,126.935549288567,,,,,
1,,커피미,,서울특별시 마포구 서강로9길 59,37.5544189558815,126.930403969909,,,,,
1,,커피볶는집,,서울특별시 마포구 성미산로 185,37.5633740204269,126.926125368293,,,,,
1,,커피비,,서울특별시 마포구 양화로23길 10,37.5589697799101,126.925551710552,,,,,
1,,커피스토리,,서울특별시 마포구 서강로 115,37.5533008008307,126.933525637575,,,,,
1,,커피앤굿타임,,서울특별시 마포구 신촌로 74-1,37.555869614697,126.934159572552,,,,,
1,,코케인,,서울특별시 마포구 와우산로29길 56,37.5560441411913,126.927118351517,,,,,
1,,테이블에이,,서울특별시 마포구 와우산로32길 19,37.5547967335262,126.931399887937,,,,,
1,,카페연필3분의1,,서울특별시 마포구 성미산로 87,37.5610468415879,126.917110984549,,,,,
1,,카페마마스,,서울특별시 강남구 압구정로 110,37.5229032557711,127.020994328808,,,,,
1,,레스빠스,,서울특별시 강남구 논현로153길 59,37.5200036056883,127.023514696758,,,,,
1,,제주도푸른밤,,서울특별시 마포구 독막로 51,37.5480830127481,126.918968907472,,,,,
1,,박쥐사진관,,서울특별시 마포구 독막로 93,37.5479037626677,126.923756750571,,,,,
